,SMILES
7961,NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O
7962,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1
7963,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2C1=O
7964,CCCC(CCC)=NNC(N)=Nc1ccccc1
7965,N#CCC(=O)N1CCC12CCCN(c1[nH]cnc3nccc1-3)C2
7966,Clc1ccc(N2CCNCC2)cc1
7967,N#Cc1cncnc1
7968,CC(=Cc1ccccc1)C(=O)O
7969,CCCC(C)O
7970,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1
7971,O=C(O)c1c2ccccc2cc2ccccc12
7972,COc1c2oc(=O)ccc2cc2ccsc12
7973,O=[N+]([O-])c1cnc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(Cl)c1
7974,CCCCNc1nc(NCC)nc(SC(F)F)n1
7975,Nc1ccc(C(=O)O)cc1O
7976,NS(=O)(=O)c1cccnc1
7977,CNS(=O)(=O)c1ccc(N)cc1
7978,CC(C)(C)CS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1
7979,CCN(O)C(N)=O
7980,CC=CC#CC#CC#CC=CC(Cl)CO
7981,NC1=NCC(CN2CCN(c3cccc(Cl)c3)CC2)O1
7982,CC(=O)Nc1ccc(C(=O)O)c(O)c1
7983,NC(Cc1c[nH]c2ccc(F)cc12)C(=O)O
7984,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1
7985,O=C(O)c1ccc(CCl)cc1
7986,O=[N+]([O-])OCC(O)CO[N+](=O)[O-]
7987,CNC(=O)ON=C1SCCSC1(C)C
7988,CCN(CC)CCNC(=O)c1c(C)cccc1C
7989,CC(C)Nc1nc(Cl)nc(NCCO)n1
7990,CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1
7991,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1
7992,COc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1
7993,Clc1cc(Cl)c2[nH]c3c(Cl)cc(Cl)cc3c2c1
7994,O=C(CCn1ccnc1[N+](=O)[O-])NCCO
7995,NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
7996,CNc1c(NCCSCc2nc[nH]c2C)c(=O)c1=O
7997,CCCC(C)C1(CC)C(=O)N=C(S)NC1=O
7998,O=c1[nH]nc(-c2ccccc2)c2ccccc12
7999,CCN(CC)CCCNC(=O)c1ccccc1OC
8000,Cc1cncc(C#N)n1
8001,c1ccc(CCc2ccccc2)cc1
8002,C=CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1
8003,Nc1nc(N)nc(-c2ccccc2Br)n1
8004,CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O
8005,Fc1cccc(Cl)c1N=C1NCCN1
8006,COc1cccs1
8007,O=S(=O)(Nc1cccc(O)c1)C(F)(F)F
8008,COc1ccc2c(=O)c(C)c(C(C)C)oc2c1
8009,CCCCC1OC(=O)c2cc(N)ccc21
8010,Cc1[nH]nc(C(=O)N(C)C2CCCCC2)c1[N+](=O)[O-]
8011,CNC(=O)Oc1ccccc1F
8012,Cc1cccc(NC(=O)Cc2ccccc2)c1
8013,COc1ccc2cc(CC(=O)O)ccc2c1
8014,COC(=O)Nc1ccc(F)cc1
8015,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
8016,ClC1C(Cl)C(Cl)C(Br)C(Br)C1Cl
8017,O=[N+]([O-])c1ccc(Br)c(Cl)c1
8018,NNC=O
8019,[O-][n+]1cccc(O)c1
8020,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1=O
8021,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
8022,Cc1nsnc1C
8023,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F
8024,Cc1c(N(C)C)c(=O)[nH]c(=O)n1-c1ccccc1
8025,CC(C)CS(=O)(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1
8026,COc1ccc(-c2cccn3nc(Nc4cnn(C5CCOCC5)c4)nc23)cc1
8027,COc1ccc(C(c2ccc(OC)cc2)C(Cl)Cl)cc1
8028,OCCOc1cccc2ccccc12
8029,Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2
8030,Nc1ncnc2nc[nH]c12
8031,O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3
8032,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1
8033,Oc1cccc2c(Cl)ccnc12
8034,CCCC(=NOCC)C1C(=O)CC(C)(C2CC2)OC1=O
8035,C=CCNC(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1
8036,O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1
8037,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)F)nc2)n1
8038,CN(C)C1CCCN(c2ccc(C(F)(F)F)cc2NC(=O)c2cc(C#Cc3cnc(N)nc3)ccc2F)C1
8039,CCCN(CCC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1
8040,COP(=O)(CC(C)=O)OC
8041,CCCCCC(C)O
8042,OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
8043,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(Br)cc1
8044,CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C
8045,CN1CCN(c2ccc(Nc3nc4c(NCC5CCN(C(=O)OC(C)(C)C)C5)cccn4n3)cc2)CC1
8046,CN1CCN(c2ccc(Nc3nc4cccc(-c5ccc(NS(C)(=O)=O)cc5)n4n3)cc2)CC1
8047,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1
8048,COC(=O)Nc1ccccc1C(F)(F)F
8049,CCOC(=O)C1=C(C)OC(=Cc2ccc(OC)cc2)C1=O
8050,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C
8051,Clc1ccc2ncccc2c1
8052,C1=CCCC=CCCC=CCC1
8053,CC1CCC(c2ccccc2)(N2CCCCC2)CC1
8054,CCc1cccnc1
8055,O=c1[nH]c(-c2ccccc2)nc2nn[nH]c12
8056,CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
8057,C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC
8058,CC(C)Cn1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1
8059,CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(=O)CC12C
8060,CC12CCC(C1)C(C)(C)C2=O
8061,CNC(=O)Oc1ccccc1C(C)(C)C
8062,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)NCCO)cc3)ncc2C1
8063,CCN(CC)C(=O)OCCCc1ccccn1
8064,OCC1OC(n2cnc3c(NCCCCc4ccccc4)ncnc32)C(O)C1O
8065,COc1ccc(OC)c(NC2=NCCN2)c1
8066,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1
8067,CN(C=O)c1c(N)[nH]c(=O)n(C)c1=O
8068,CC(C)[N+](=O)[O-]
8069,OCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
8070,CCO[Si](C)(C)OCC
8071,Nc1ccc2ccccc2n1
8072,COC(C)(C)CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1
8073,CCN=c1nc(Cl)[nH]c(=NC(C)CC)[nH]1
8074,CCc1cccc(CC)c1N(COC)C(=O)CCl
8075,CCCCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1
8076,O=C(O)c1ccc(C(F)(F)F)cc1
8077,COC(=O)C1CC(=O)N(C)C1
8078,Cc1cccc2c1C(=O)N(CCO[N+](=O)[O-])CO2
8079,CCNCC
8080,CC(C)CN1CCOCC1
8081,Oc1ccc(Cc2ccccc2)cc1
8082,CCOc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
8083,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C
8084,OCC(O)c1ccccc1Cl
8085,NC(=O)c1cc(-c2ccc(CN3CCOCC3)s2)nc2c1[nH]c1cc(N3CCOCC3=O)ccc12
8086,NC(=O)N1c2ccccc2C=Cc2ccccc21
8087,NCc1ccc(C(=O)O)cc1
8088,OC1CCCc2ccccc21
8089,Cc1cn(C2CC(N=[N+]=N)C(COC(=O)CCCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O
8090,CCN(C(=O)SCc1ccccc1)C(C)C(C)C
8091,COc1ccccc1CNC1CCCNC1c1ccccc1
8092,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1
8093,CNC1C2CCC1c1ccccc12
8094,CC(=O)Nc1cc(C)c(C)c(C)c1
8095,CCC(C)c1ccc(O)c([N+](=O)[O-])c1
8096,CCC(=O)O
8097,CCCCN(CCO)CCCC
8098,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)O)C(=O)O
8099,CCCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1
8100,Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1
8101,COc1cc2c(cc1OC)C(C=Cc1ccccc1)=NCC2
8102,Clc1ccc(-c2noc(N3CCOCC3)n2)cc1
8103,CCCCc1c(C)nc(NCC)nc1O
8104,CCCNC(=NC#N)NC
8105,O=C1OC(=O)c2ccccc21
8106,Cc1ncc([N+](=O)[O-])n1CCN=[N+]=N
8107,Cc1ccc(Cl)c(O)c1
8108,CC(=O)NCCc1ccccc1
8109,Clc1ccc2nccnc2c1
8110,Cn1ncc2ccccc2c1=O
8111,CN(Cc1ccc(F)cc1)N=O
8112,CC(C)(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
8113,COc1cc(C)n(-c2nc(C)cc(C)n2)n1
8114,c1ccc(-c2nnn[nH]2)cc1
8115,CC=Cc1ccc(O)c(OC)c1
8116,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O
8117,N#CC1CC(NC2CC3(CCCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
8118,NNC(=O)c1ccnc(N)c1
8119,Cn1nc(C2CCCCC2)c2c3cc[nH]c3ncc21
8120,COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c[nH]3)cc2Br)cc1OC
8121,NC(=O)c1cccc(O)c1
8122,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
8123,Cc1ccc2c(c1)nc(N)n2C
8124,CCNC(=O)CCn1ccc(=O)c(O)c1C
8125,Cc1cccc(N2C(=O)CCC2=O)c1
8126,Cc1cccc(C)c1C(=O)CCN1CCCCC1
8127,CCC(=O)NN
8128,CCCCOc1ccnc(C=CC2=CC([N+](=O)[O-])O2)n1
8129,O=c1nc(N=CN2CCOCC2)ccn1C1CC(F)C(CO)O1
8130,CCN(CC)CCSC(N=O)c1nc(C)no1
8131,CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC
8132,Clc1cc(Cl)c2c(c1)Oc1c(cc(Cl)c(Cl)c1Cl)O2
8133,NCC(=O)NCC(=O)NCC(=O)O
8134,O=C(CCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO
8135,N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1
8136,Cn1cnc(I)c1[N+](=O)[O-]
8137,c1ccc(Sc2cnn[nH]2)cc1
8138,Cc1cc(O)c(N)nn1
8139,CC(O)CO
8140,Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1
8141,CC(=O)NCc1ccccc1
8142,CCOC(=O)C(=Cc1ccc(OC)cc1)C(C)=O
8143,Clc1ccccc1Cl
8144,CCOCCOCCOCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2
8145,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1
8146,[O-][n+]1ccccc1SCc1ccccc1
8147,N#CCC(=O)Nc1ccc(Cl)c(Cl)c1
8148,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CC(O)C(C)=CC(OC(=O)C(C)=CC)C12
8149,CCC[N+](=O)[O-]
8150,c1ccc(CN2CCN(CCn3nc4ccccc4n3)CC2)cc1
8151,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1
8152,N#CCc1cccs1
8153,COC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1
8154,CCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1
8155,CC(=O)OC(OC(C)=O)c1ccccc1
8156,O=Cc1ccccc1
8157,COc1ccc(Cl)nn1
8158,CC(C)C(O)C(C)(C)CO
8159,O=c1cc(CSCCO)occ1O
8160,C1CNCCN1
8161,O=c1c2ccccc2nc2ccccn12
8162,O=P(N1CC1)(N1CC1)N(N=Cc1ccc(F)cc1)c1ccccc1
8163,Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1
8164,CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)(F)F)cc3)n2)C(C#N)C1)C1CC1
8165,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1
8166,Ic1ccccc1
8167,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
8168,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
8169,N#CC1CC(N2CC3(COC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1
8170,OC(CN1C2CCOCC21)Cn1ccnc1
8171,Cc1ccc(N)nc1
8172,CCNC(=S)Nc1ccccc1
8173,O=C(O)c1ccc(O)c(O)c1
8174,CC(=O)c1ccccc1C(=O)O
8175,Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2
8176,C=CCn1cccn1
8177,CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CCS(C)(=O)=O)CC4)nc12
8178,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(=O)O)C(C)O
8179,NC(=O)c1cccc(C(N)=O)c1
8180,CC(=O)Nc1cnccn1
8181,Cc1ccc(C(O)(Cn2ccnc2)c2ccc(Br)cc2)cc1
8182,CC(=O)OCC1SC(n2ccnc2[N+](=O)[O-])C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
8183,CCCNC(=O)c1ccccc1
8184,O=S1CC2=NOS3=C2C(=NO3)C1
8185,O=C(O)COc1ccccc1-c1ccccc1
8186,CCC(=O)Oc1c(OC)c(OC)c(OC(=O)CC)c2ccccc12
8187,CCCC(=O)n1ncc2c(O)ncnc21
8188,CCCCSc1ccccc1OC(=O)NC
8189,Cc1cccc(Nc2ccccc2C(=O)O)c1
8190,CCCN(CCC)C1CCc2ccc(O)cc2C1
8191,COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1
8192,CCOc1ccc(Cl)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12
8193,N=[N+]=CC(=O)NCC(N)=O
8194,CNC(=O)ON=C1SCSC1(C)C
8195,CCC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1
8196,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3cccc(C4CCNCC4)c3)nc12
8197,CCCCC(=O)CC(=O)CCCC
8198,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
8199,C=C1c2ccccc2C2(NC)CCCCC12
8200,O=C(CN1CCCC1)NC1COc2ccccc21
8201,CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1
8202,C#CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1
8203,Cc1no[n+]([O-])c1Cl
8204,COc1ccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)cc1OC
8205,Nc1nnnn1-c1ccc(Cl)cc1
8206,CCC(C(=O)OCCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C
8207,C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O
8208,CCC1(c2ccccc2)CCC(=O)NC1=O
8209,CCCCCCNP(=O)(OC)SC
8210,CCCc1ccc(CNc2[nH]cnc3ncnc2-3)cc1
8211,NC(=O)CCCCn1nnc2ccccc21
8212,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C
8213,CC(=O)NC(CC(N)=O)C(=O)NC(C(N)=O)C(C)C
8214,CC1NC(=O)C(CC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)NC1=O
8215,CNC(=O)Oc1ccc(Cl)c(C)c1
8216,N#Cc1cccc(CC(=O)O)c1
8217,c1ccoc1
8218,Clc1cc(Cl)c(N=C2NCCN2)cc1Cl
8219,CCNc1cccc2ccccc12
8220,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1
8221,CCN(CC)CC(=O)NCc1ccccc1
8222,COC(=O)c1c(Cl)cccc1[N+](=O)[O-]
8223,Cc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1
8224,CCCCC(CC)C(=O)N1c2ccc(C)cc2C2CN(C)CCC21
8225,COc1ccc(-c2ncc(Cl)nc2-c2ccc(OC)cc2)cc1
8226,Brc1cc2cccc3ccc4cccc1c4c32
8227,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
8228,CNC12CCCCC1Cc1ccc(OC)cc12
8229,COC(=O)c1ccc(C(=O)OC)c(N)c1
8230,CNC(=O)c1cc(-c2ccc(OC)cc2)nc2c1[nH]c1cc(OC)ccc12
8231,CC(=O)Nc1ccc(OC(F)(F)F)cc1
8232,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O
8233,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O
8234,CC(=NNC(=O)c1cccc(Br)c1)c1cnccn1
8235,COC(=O)CCc1ccccc1
8236,Clc1c2ccccc2cc2ccccc12
8237,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
8238,N#Cc1c(N)sc2ccccc12
8239,Clc1ccc(Cl)c(-c2ccccc2Cl)c1
8240,CNC(=O)c1ccco1
8241,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)N2CCOCC2)Cc2ccccc2)OC1=O
8242,CC(C)OC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-]
8243,S=c1nc(-c2ccccc2)[nH]s1
8244,NC(=O)c1ncn2c(=O)n(CCCl)nnc12
8245,CCSCC1=Nc2cc(Cl)ccc2S(=O)(=O)N1
8246,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)[nH]n1
8247,NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1
8248,CC(CO)NCc1ccccc1
8249,CN1CCN(c2cccc(Nc3nc4c(Nc5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1
8250,COc1cccc(NC(=O)OCCN2CCOCC2)c1
8251,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)CC(C)(C)C
8252,CC(=O)c1cccc(C#N)c1
8253,CC(C)Cc1nnc(N)o1
8254,CNC(C)C(OC)c1ccccc1
8255,C#CCOc1cc(OC(=O)N2CCCCC2)c(Cl)cc1Cl
8256,Nc1ccc(Cl)cc1Cl
8257,Cn1c(CC(=O)O)cnc1C(=O)c1ccc([N+](=O)[O-])cc1
8258,Clc1ccc(C2OC2c2ccccc2)cc1
8259,CCC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)CC
8260,CCOC(=O)CCn1nc2ccccc2n1
8261,CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1
8262,CCc1ccc(OC(=O)NC)cc1
8263,CC1CN(c2ccc(C#N)cn2)CCC1Nc1c(C(N)=O)cnc2[nH]ccc12
8264,Cc1nonc1C
8265,CCc1c(O)c(=O)ccn1CC
8266,CCCc1ccc([N+](=O)[O-])cc1
8267,CCCCCCCCCCCC(=O)C(C)(C)C(=O)N(C)c1c(OC)cc(OC)cc1OC
8268,O=C(c1ccccc1)c1ccc(N=C=S)cc1
8269,COc1ccccc1-c1ccc2cnc(Nc3cccc(N4CCN(C)CC4)c3)nn12
8270,CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1Cl
8271,CC(=O)Nc1ccc2cccnc2c1
8272,c1ccc(C2CCNCC2)cc1
8273,O=S(=O)(NS(=O)(=O)c1ccccc1)c1ccccc1
8274,Cc1cc2c(ccc3c(C)cc(=O)n(C)c32)o1
8275,Cc1cccc(C)c1CCN
8276,COC(=O)NC(=S)Nc1ccccc1N
8277,COc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1
8278,CS(=O)(=O)N1CCCC(Nc2nc(NCCN)ncc2-c2cnc3[nH]ccc3n2)C1
8279,CCOC(=O)C(Cc1ccccc1)(Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
8280,CC1C(c2ccccc2)OCCN1N=O
8281,CCOC(C)=O
8282,O=NN(CCF)C(=O)NC1CSCSC1
8283,COC(=O)C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO
8284,CCCCCOP(C)(=O)OCCCCC
8285,CNc1cccc2ccccc12
8286,CCc1cccc(OC(=O)N(C)C)c1
8287,COc1ccccc1-c1ccc2cnc(Nc3ccc(C(=O)N4CCOCC4)cc3)nn12
8288,Nc1cc2c3ccccc3ccc2c2ccccc12
8289,C=CCN(N=O)C(=O)N(CCC)CCCC(NC(C)=O)C(=O)NCc1ccccc1
8290,CCCNc1nc(NC(C)C)nc(SC(F)F)n1
8291,CN(C)c1ccc(N=C=S)cc1
8292,CC(C)NC(=O)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12
8293,CCCCCCCC
8294,Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1
8295,Cc1nc(N)nc(C(Cl)(Cl)Cl)n1
8296,CCCCOC(=O)n1cnc(CSCCNC(=NC#N)NC)c1C
8297,Cc1ccc(Br)cc1N=C1NCCN1
8298,CCCOc1cn[nH]c1
8299,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO
8300,O=[N+]([O-])c1cccc(C(F)(F)F)c1
8301,Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1
8302,CNCC1CCC2(NC)c3ccccc3CC2C1
8303,COc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1
8304,CCCC(=O)OCOC(=O)c1ccccc1OC(C)=O
8305,CC(C)(C)c1ccc2oc(N(N)CCC#N)nc2c1
8306,CCCCCCc1nnc(SC)n(N)c1=O
8307,COc1ccc(NC(C)=O)cc1Cl
8308,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21
8309,CC(Nc1nc(Nc2cn(C)cn2)c2ccncc2n1)c1ncc(F)cn1
8310,O=C(CCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO
8311,CC(C)Oc1c(C(=O)Nc2nn[nH]n2)sc(Br)c1Br
8312,CS(=O)(=O)N1CCCC(Nc2nc(Nc3ccncc3)ncc2-c2cnc3[nH]ccc3n2)C1
8313,Clc1cccc(CNc2[nH]cnc3ncnc2-3)c1
8314,CSc1ccc(C=NN=C(N)NN)cc1
8315,CCc1cnc2cccc(C)n2c1=O
8316,CCOC(=O)c1c[nH]c2ncnc(-c3ccc4n[nH]cc4c3)c12
8317,CCOC(=O)CC(C)n1nnc2ccccc21
8318,CC(=O)C(C(=O)ON=C(C)C12CC3CC(CC(C3)C1)C2)c1ccccc1
8319,CC(=O)NN=Cc1c(CO)ccc(C)c1O
8320,CCCCCOC(=O)c1ccc(S(N)(=O)=O)cc1
8321,CCCSP(=O)(OCC)SCCC
8322,CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1
8323,CCC#N
8324,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
8325,CC(Nc1nc2nncc-2c(Nc2cn(C)cn2)[nH]1)c1ncc(F)cn1
8326,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1
8327,Fc1cccc(F)c1N=C1NCCN1
8328,O=C(O)CSCc1ccccc1
8329,CCOc1cccc(COC(=O)C2C(C=C(C)C)C2(C)C)c1
8330,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2
8331,C=CC(=O)NCCc1cnc[nH]1
8332,CCCC(=NOCC)C1C(=O)CC2(CCCCC2)OC1=O
8333,O=C1NC(c2cccc3ccccc23)Nc2ccccc21
8334,NC(=O)c1cc(-c2ccc(OC(F)(F)F)cc2)cc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12
8335,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1
8336,CC(C)(C)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
8337,O=[N+]([O-])c1nccn1CC(O)COCF
8338,O=S1(=O)Nc2ccccc2N1
8339,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1
8340,C=CC(=O)NCCCN1CCOCC1
8341,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C
8342,CC(Nc1cc(-c2cccc(C#N)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1
8343,O=C(O)CCCCCc1ccccc1
8344,COCCO
8345,c1cc[nH]c1
8346,Nc1ccc(C(=O)O)cc1I
8347,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C(C)C)C(C)C
8348,CC(C)c1cc(=S)ss1
8349,CCNC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12
8350,O=[N+]([O-])C=C1NCCN1Cc1ccc(Cl)nc1
8351,CN(C)CCCN1c2ccccc2S(=O)c2ccc(Cl)cc21
8352,COC(=O)C1=CCCN(C)C1
8353,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
8354,CC1=C(N2CC2)C(=O)C(CCO)=C(N2CC2)C1=O
